report_id,instrument,report_date,strategy,direction,entry_mode,suggested_entry,stop_loss,tp1,tp2,tp3,risk_R_points,management,is_primary,scenario,unit,filled,fill_when,fill_datetime_uk,fill_price,sessions_to_fill,exit_price,exit_datetime_uk,exit_reason,R_card,R_realised,sessions_to_resolve,status
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",SHORT,SELL LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 16.9 pts below market at the anchor),2026-06-25 00:00,7420.1,0,7430.0,2026-06-25 09:15,"CARD DEFECT: sell limit 16.9 pts BELOW market, so it filled at 7420.1 leaving only 9.9 pts of realised risk (0.07x ATR) beneath the 7430 stop. The direction was right and the sizing made it unsurvivable. | STOPPED OUT at 09:15. TP1 7379.51 printed at 15:30 and TP2/TP3 by 15:45 - the entire ladder resolved six hours after the stop.",-0.992,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",SHORT,SELL LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 16.9 pts below market at the anchor),2026-06-25 00:00,7420.1,0,7430.0,2026-06-25 09:15,"CARD DEFECT: sell limit 16.9 pts BELOW market, so it filled at 7420.1 leaving only 9.9 pts of realised risk (0.07x ATR) beneath the 7430 stop. The direction was right and the sizing made it unsurvivable. | STOPPED OUT.",-0.992,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",SHORT,SELL LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 16.9 pts below market at the anchor),2026-06-25 00:00,7420.1,0,7430.0,2026-06-25 09:15,"CARD DEFECT: sell limit 16.9 pts BELOW market, so it filled at 7420.1 leaving only 9.9 pts of realised risk (0.07x ATR) beneath the 7430 stop. The direction was right and the sizing made it unsurvivable. | STOPPED OUT.",-0.992,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-25 15:45,7346.0,0,7385.0,2026-06-25 16:00,"INTRABAR SEQUENCE INFERRED: the 15:45 entry bar (O 7380.9, H 7386.1, L 7332.9, C 7335.6) touched both the 7346 trigger and the 7385 stop. Since the bar opened at 7380.9 and fell, the high is taken as pre-entry and the stop is assigned to the following bar. Outcome is -1R either way. | STOPPED OUT on the very next M15 bar. TP1 7318 and TP2 7309.98 both printed at 04:45 on 26 June.",-1.0,-1.0,0,CLOSED
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-25 15:45,7346.0,0,7385.0,2026-06-25 16:00,"INTRABAR SEQUENCE INFERRED: the 15:45 entry bar (O 7380.9, H 7386.1, L 7332.9, C 7335.6) touched both the 7346 trigger and the 7385 stop. Since the bar opened at 7380.9 and fell, the high is taken as pre-entry and the stop is assigned to the following bar. Outcome is -1R either way. | STOPPED OUT.",-1.0,-1.0,0,CLOSED
SPX-2026-06-25,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-25 15:45,7346.0,0,7385.0,2026-06-25 16:00,"INTRABAR SEQUENCE INFERRED: the 15:45 entry bar (O 7380.9, H 7386.1, L 7332.9, C 7335.6) touched both the 7346 trigger and the 7385 stop. Since the bar opened at 7380.9 and fell, the high is taken as pre-entry and the stop is assigned to the following bar. Outcome is -1R either way. | STOPPED OUT.",-1.0,-1.0,0,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-26 04:00,7336.8,0,7412.0,2026-06-29 12:45,STOPPED OUT. TP1 7261.60 was never reached; the 26 June low was 7300.2.,-1.0,-1.0,1,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-26 04:00,7336.8,0,7412.0,2026-06-29 12:45,STOPPED OUT.,-1.0,-1.0,1,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-26 04:00,7336.8,0,7345.6,2026-06-26 22:45,CARD-SPECIFIED runner time-stop at the 26 June session close,-0.117,-0.117,0,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 3.5 pts below market at the anchor),2026-06-26 00:00,7377.9,0,7320.67,2026-06-26 04:45,"CARD DEFECT (marginal, 3.5 pts). | TP1 (daily S1) touched same session",0.589,0.652,0,CLOSED - CARD DEFECT
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 3.5 pts below market at the anchor),2026-06-26 00:00,7377.9,0,7465.61,2026-06-30 15:45,"CARD DEFECT (marginal, 3.5 pts). | STOPPED OUT. TP2 7283.13 was never reached.",-1.0,-1.0,2,CLOSED - CARD DEFECT
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 3.5 pts below market at the anchor),2026-06-26 00:00,7377.9,0,7465.61,2026-06-30 15:45,"CARD DEFECT (marginal, 3.5 pts). | STOPPED OUT at the original stop; no BE armed.",-1.0,-1.0,2,CLOSED - CARD DEFECT
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,Y,PRIMARY,Unit 1,YES,NEXT SESSION t+1,2026-06-29 12:45,7411.91,1,7357.0,2026-06-29 16:15,Order life: no expiry stated; scored under the standing 5-session default. | TP1 (range mid / measured move) touched 3.5h after fill,1.023,1.023,0,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,Y,PRIMARY,Unit 2,YES,NEXT SESSION t+1,2026-06-29 12:45,7411.91,1,7465.61,2026-06-30 15:45,Order life: no expiry stated; scored under the standing 5-session default. | STOPPED OUT. TP2 7318.39 not reached until 29 July.,-1.0,-1.0,1,CLOSED
SPX-2026-06-26,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,Y,PRIMARY,Unit 3,YES,NEXT SESSION t+1,2026-06-29 12:45,7411.91,1,7465.61,2026-06-30 15:45,Order life: no expiry stated; scored under the standing 5-session default. | STOPPED OUT at the original stop; no BE armed.,-1.0,-1.0,1,CLOSED
SPX-2026-06-29,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-06-29 07:00,7387.6,0,7558.0,2026-07-10 16:00,CARD DEFECT: entry reference 7354.0 vs an actual 07:00 print of 7387.6. Second occurrence of the 3.5xATR-capped-stop pattern (204 pts) generating unreachable +1R/+2R targets - same construction as 11 June. | STOPPED OUT. TP1 at +1R is 7150.1 - 204 pts away and never approached.,-1.0,-1.0,8,CLOSED - CARD DEFECT
SPX-2026-06-29,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-06-29 07:00,7387.6,0,7558.0,2026-07-10 16:00,CARD DEFECT: entry reference 7354.0 vs an actual 07:00 print of 7387.6. Second occurrence of the 3.5xATR-capped-stop pattern (204 pts) generating unreachable +1R/+2R targets - same construction as 11 June. | STOPPED OUT. TP2 at 6946.1 is not a reachable daily-horizon target.,-1.0,-1.0,8,CLOSED - CARD DEFECT
SPX-2026-06-29,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-06-29 07:00,7387.6,0,7440.3,2026-06-29 22:45,CARD DEFECT: entry reference 7354.0 vs an actual 07:00 print of 7387.6. Second occurrence of the 3.5xATR-capped-stop pattern (204 pts) generating unreachable +1R/+2R targets - same construction as 11 June. | CARD-SPECIFIED runner time-stop at the 29 June session close,-0.423,-0.309,0,CLOSED - CARD DEFECT
SPX-2026-06-29,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-29,Trade 2 - Pivot (sell stop below daily S1),SHORT,SELL STOP,7296.6,7389.4,7301.2,7274.7,7248.3,93.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner toward pivot P,Y,PRIMARY,All units,NO,NO FILL,,,,,,Sell stop 7296.6 was never triggered inside the window - the 29 June low was 7348.0 and the market rallied. Not reached until 29 July (t+22). NOTE ALSO: TP1 7301.2 sits ABOVE the 7296.6 short entry - an inverted first target. Order life: no expiry stated; scored under the standing 5-session default.,0.0,0.0,0,NO_FILL
SPX-2026-06-29,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-29,"Trade 3C - Momentum-Breakout (sell stop, conditional)",SHORT,SELL STOP,7209.9,7349.7,7050,6950,6900,140.0,3 units; structural runner,Y,PRIMARY,All units,NO,NO FILL,,,,,,Card records the break as NOT confirmed at issue. The 7209.9 trigger was never reached anywhere in the available data (feed low after 29 June was 7300.2).,0.0,0.0,0,NO_FILL
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354,7500,7208,7062,7186,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,"CARD DEFECT: entry reference 7354 vs an actual 00:00 open of 7440.5, 86.5 pts higher - leaving only 59.5 pts of realised risk above the fill instead of the card 146. | STOPPED OUT same session. TP1 7208 was never reached.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354,7500,7208,7062,7186,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,"CARD DEFECT: entry reference 7354 vs an actual 00:00 open of 7440.5, 86.5 pts higher - leaving only 59.5 pts of realised risk above the fill instead of the card 146. | STOPPED OUT.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354,7500,7208,7062,7186,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,"CARD DEFECT: entry reference 7354 vs an actual 00:00 open of 7440.5, 86.5 pts higher - leaving only 59.5 pts of realised risk above the fill instead of the card 146. | STOPPED OUT before the session-close time-stop could apply.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 2 - Pivot (sell stop below P),SHORT,SELL STOP,7350,7369,7333,7322,7311,19.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,All units,NO,NO FILL,,,,,,Sell stop 7350 never triggered inside the window - 30 June low was 7427.7 and the market rose all week. Not reached until 29 July (t+21). Order life: no expiry stated; scored under the standing 5-session default.,0.0,0.0,0,NO_FILL
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420,7500,7390,7331,7176,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 20.5 pts below market at the anchor),2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,CARD DEFECT: sell limit 20.5 pts BELOW market at the anchor - fills instantly instead of waiting for the 57.5% rally it was designed to sell into. | STOPPED OUT same session. TP1 7390 not reached until 23 July.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420,7500,7390,7331,7176,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 20.5 pts below market at the anchor),2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,CARD DEFECT: sell limit 20.5 pts BELOW market at the anchor - fills instantly instead of waiting for the 57.5% rally it was designed to sell into. | STOPPED OUT.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-06-30,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420,7500,7390,7331,7176,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 20.5 pts below market at the anchor),2026-06-30 00:00,7440.5,0,7500,2026-06-30 18:45,CARD DEFECT: sell limit 20.5 pts BELOW market at the anchor - fills instantly instead of waiting for the 57.5% rally it was designed to sell into. | STOPPED OUT.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-01,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-01,Trade 1 - Daily Directional (buy limit daily P),LONG,BUY LIMIT,7413,7377,7449,7485,7520,36.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stop at session close + 3xATR cap,Y,PRIMARY,All units,NO,NO FILL,,,,,,"Buy limit 7413 never reached inside the window - the 1 July low was 7452.6, missing by 39.6 pts. Not touched until 23 July (t+16). Order life: no expiry stated; scored under the standing 5-session default.",0.0,0.0,0,NO_FILL
SPX-2026-07-01,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-01,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7413,7382,7444,7472,7531,31.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,All units,NO,NO FILL,,,,,,"Same 7413 limit as Trade 1, same outcome - not reached until 23 July. Note both cards placed the identical entry with different stops, so they were never independent bets. Order life: no expiry stated; scored under the standing 5-session default.",0.0,0.0,0,NO_FILL
SPX-2026-07-01,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446,7401,7491,7500,7531,45.0,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 1,YES - MISPLACED STOP,IMMEDIATE (stop 43.8 pts BELOW market at the anchor),2026-07-01 00:00,7489.8,0,7491,2026-07-01 00:00,"CARD DEFECT: buy stop 7446 sat 43.8 pts BELOW the 7489.8 open - the ""confirmed break of the 29 Jun high"" had already happened. Card books +1.36R; on the fill it is +0.20R. | TP1 effectively already reached at entry (1.2 pts above the fill)",1.0,0.014,0,CLOSED - CARD DEFECT
SPX-2026-07-01,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446,7401,7491,7500,7531,45.0,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 2,YES - MISPLACED STOP,IMMEDIATE (stop 43.8 pts BELOW market at the anchor),2026-07-01 00:00,7489.8,0,7500,2026-07-01 16:15,"CARD DEFECT: buy stop 7446 sat 43.8 pts BELOW the 7489.8 open - the ""confirmed break of the 29 Jun high"" had already happened. Card books +1.36R; on the fill it is +0.20R. | TP2 touched same session",1.2,0.115,0,CLOSED - CARD DEFECT
SPX-2026-07-01,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446,7401,7491,7500,7531,45.0,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 3,YES - MISPLACED STOP,IMMEDIATE (stop 43.8 pts BELOW market at the anchor),2026-07-01 00:00,7489.8,0,7531,2026-07-02 15:45,"CARD DEFECT: buy stop 7446 sat 43.8 pts BELOW the 7489.8 open - the ""confirmed break of the 29 Jun high"" had already happened. Card books +1.36R; on the fill it is +0.20R. | TP3 (100%+ extension) reached the following session, ahead of the 7401 stop which held until 23 July.",1.889,0.464,1,CLOSED - CARD DEFECT
SPX-2026-07-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-02 07:00,7495.4,0,7586.16,2026-07-16 07:15,TP1 (+1R) reached after ten sessions,1.0,1.096,10,CLOSED
SPX-2026-07-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-02 07:00,7495.4,0,7412.56,2026-07-23 15:30,STOPPED OUT. TP2 (+2R) not reached until 4 August.,-1.0,-1.0,15,CLOSED
SPX-2026-07-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-02 07:00,7495.4,0,7470.8,2026-07-02 22:45,"CARD-SPECIFIED runner time-stop at the 2 July session close, below entry",-0.329,-0.297,0,CLOSED
SPX-2026-07-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-02,Trade 2 - Pivot (regime-aware),n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: daily and weekly pivot tiers uncorroborated.,0.0,0.0,0,SUPPRESSED
SPX-2026-07-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-02,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7425.33,7344.02,7457.71,7499.36,7521.81,81.31,3 units; Unit3 SL->entry+0.2R (7441.59) on TP2 fill; structural runner override on 100%-ext break,Y,PRIMARY,Unit 1,YES,LATE FILL t+4,2026-07-08 11:00,7425.33,4,7457.71,2026-07-08 13:30,Only card in this batch where all three units reached target. Order life: no expiry stated; scored under the standing 5-session default. | TP1 (38.2% retrace) touched 2.5h after fill,0.398,0.398,0,CLOSED
