card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-07-01_Trade_3A,2026-07-01,SP500_Report_01Jul2026.md,Trade 3A - Momentum-Pullback (buy limit at the 57.5% retracement of the 26-30 Jun up-leg),Trade 3A,LONG,LIMIT,"Buy limit at 7392.48, resting from the 07:00 UK daily-open anchor (09:00 broker). It sits 100.82 pts BELOW the D-1 reference close 7493.30, the correct side for a buy limit. This is a pullback limit, not a breakout stop-entry.",09:00,7392.48,7278.73,7433.07,7513.4,7723.7,113.75,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at the 38.2% retracement 7433.07 (+40.59 pts); Unit 2 exits at the swing origin 7513.40 (+120.92 pts). On the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7415.23. Unit 3 runs to the 100% extension 7723.70 (+331.22 pts); the structural override applies alongside, not instead of, the 0.2R rule - once price prints above the 100% extension the Unit 3 stop moves to the 50% mark of the original 1:1 leg, halfway between entry and the swing origin, = 7452.94. Stop 7278.73 is -113.75 pts from entry; wide-stop flag SET (R = 1.17xATR14). Thesis invalidation: a daily close beyond the swing-low anchor 7303.10 - a named structural level 24.37 pts above the stop and distinct from it; stop sits ahead of invalidation. Holding period collides with the ISM Manufacturing PMI / Prices Paid releases at 17:00 broker on 01 Jul.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-30.csv,2026-06-30 23:45:00
2026-07-02_Trade_1,2026-07-02,SP500_Report_02Jul2026.md,"Trade 1 - Daily Directional (LONG, momentum continuation)",Trade 1,LONG,MARKET,MARKET at the daily-open anchor 09:00 broker (07:00 UK); fill level is the D-1 reference close 7489.10 of 2026-07-01,09:00,7489.1,7429.8,7548.4,7607.7,7763.57,59.3,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units. Unit 1 exits TP1 7548.40 (+59.30 pts, +1R). Unit 2 exits TP2 7607.70 (+118.60 pts, +2R); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7500.96 (+11.86 pts). Unit 3 runs to the 3 x ATR14 price cap 7763.57 (+274.47 pts) or is time-stopped at the 2026-07-02 session close, whichever comes first. Stop 7429.80 is -59.30 pts from entry (R = 0.65 x ATR14 = 91.49; no wide-stop flag). Thesis invalidation: daily close below daily S3 7379.87 (-109.23 pts from entry); the stop sits ahead of the invalidation. Holding period collides with the high-impact June nonfarm payrolls release scheduled on 2026-07-02.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-01.csv,2026-07-01 23:45:00
2026-07-02_Trade_2,2026-07-02,SP500_Report_02Jul2026.md,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side)",Trade 2,n/a,CONDITIONAL,"SUPPRESSED - TRANSITION permits a breakout-side entry only and Trade 3C is not eligible, so there is no breakout side to take; no order is placed",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Triggers tested on re-evaluation, both logged per M5 10. (1) Corroboration gate (M5 5.2a suppression / M5 10 'all accessible pivot tiers SINGLE-SOURCE-INDICATIVE') - NOT FIRED. The daily pivot tier is recomputed from the broker execution price series and is CORROBORATED by construction; the tier is not indicative. (2) M5 5.2c breakout side - FIRED. Value that fired it: D-1 cash close 7489.10 against the 25-day boundaries 7624.60 (2026-06-02) and 7243.10 (2026-06-09) with a required 0.25 x ATR14 = 22.87 break buffer, i.e. a close above 7647.47 or below 7220.23 was needed; no confirmed break, so Trade 3C is not eligible and the breakout side aligned with it is undefined.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-01.csv,2026-07-01 23:45:00
2026-07-02_Trade_3C,2026-07-02,SP500_Report_02Jul2026.md,Trade 3C - Momentum-Breakout (25-day range),Trade 3C,n/a,CONDITIONAL,SUPPRESSED - no confirmed 25-day range break on the D-1 close; the breakout entry never arms,09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: no confirmed break per M5 4d in a TRANSITION regime. Value that fired it: D-1 cash close 7489.10 against the 25-day boundaries 7624.60 (2026-06-02) and 7243.10 (2026-06-09), with a required 0.25 x ATR14 = 22.87 break buffer - i.e. a close above 7647.47 or below 7220.23 was needed.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-01.csv,2026-07-01 23:45:00
2026-07-03_Trade_1,2026-07-03,SP500_Report_03Jul2026.md,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,"Market at the daily-open anchor 07:00 UK = 09:00 broker. Fill level is the D-1 reference close 7472.80 (cash session 2026-07-02, 16:30-23:00 broker). Signed gap entry - reference close = 0.00 pts. The report's 00:00 UK anchor was a run-time operator override and is not carried: the anchor is fixed by the variables instance, not re-selected per run.",09:00,7472.8,7403.79,7541.81,7610.82,7751.37,69.01,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits TP1 7541.81 (+1R, +69.01 pts); Unit 2 exits TP2 7610.82 (+2R, +138.02 pts); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7486.60. Unit 3 runner is time-stopped at session close or price-stopped at entry + 3xATR14 = 7751.37, whichever triggers first. R = 69.01 pts = 0.74 x ATR14 (no wide-stop flag; 2R = 138.02 < 3 x ATR14 = 278.57, so no ambitious-TP2 flag). Structural stop is inside the 3.5 x ATR14 cap (325.00). Thesis invalidation: a daily close back through daily S1 7419.53 - a different price from the 7403.79 stop by 15.74 pts (> 0.15 x ATR14 = 13.93); stop sits ahead of invalidation. 03 Jul is the US Independence Day holiday (US cash closed), so execution is CFD-session only and the holding period rolls into the 06 Jul resumption.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-02.csv,2026-07-02 23:45:00
2026-07-03_Trade_2,2026-07-03,SP500_Report_03Jul2026.md,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,"Buy stop at 7485.59, working from the 09:00 broker anchor (07:00 UK). Reference close 7472.80; signed gap entry - reference close = +12.79 pts, i.e. at or above the close as a buy stop requires. TRANSITION permits the breakout side only; a counter-side sell limit at R1 is not produced.",09:00,7485.59,7431.68,7533.53,7563.9,7594.27,53.91,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits TP1 = daily R1 7533.53 (+47.94 pts); Unit 2 exits TP2 = daily R1.5 7563.90 (+78.31 pts); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7496.37. Unit 3 traces toward TP3 = daily R2 7594.27 (+108.68 pts). R = 53.91 pts = 0.58 x ATR14 - no wide-stop flag. Thesis invalidation: a daily close back through the daily pivot P 7480.27, 48.59 pts from the 7431.68 stop (> 0.15 x ATR14 = 13.93). Holding period collides with the 06 Jul US resumption.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-02.csv,2026-07-02 23:45:00
2026-07-03_Trade_3C,2026-07-03,SP500_Report_03Jul2026.md,Trade 3C - Momentum-Breakout (TRANSITION),Trade 3C,LONG,CONDITIONAL,"No order. SUPPRESSED - the confirmed-break precondition is not met at the D-1 close, so the trade is not eligible and no entry, stop, R or target ladder is carried. The upside is stated only to fix the breakout side that the Trade 2 branch must align with.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no confirmed break in the TRANSITION regime. Trigger tested: a daily close beyond the 25-session boundary by at least 0.25 x ATR14, i.e. a close at or above 7624.60 + 23.21 = 7647.82. Value that fired it: the D-1 close 7472.80, which is 175.02 pts short. No stop, R or target ladder is carried on a suppressed row.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-02.csv,2026-07-02 23:45:00
2026-07-09_Trade_1,2026-07-09,SP500_Daily_Report_09Jul2026.md,"Trade 1 - Daily Directional (SHORT, conviction score -0.61)",Trade 1,SHORT,MARKET,MARKET at the daily-open anchor 09:00 broker (07:00 UK); fill level is the D-1 reference close 7478.60 of 2026-07-08,09:00,7478.6,7523.84,7433.36,7388.12,7241.78,45.24,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units. Unit 1 exits TP1 7433.36 (-45.24 pts, -1R). Unit 2 exits TP2 7388.12 (-90.48 pts, -2R); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7487.65 (+9.05 pts). Unit 3 runs to the 3 x ATR14 price cap 7241.78 (-236.82 pts) or is time-stopped at the 2026-07-09 session close, whichever comes first. Stop 7523.84 is +45.24 pts from entry (R = 0.57 x ATR14 78.94; below 1.00 so no wide-stop flag). 2R = 90.48 is well inside 3 x ATR14 = 236.82, so the 'TP2 ambitious' flag is not raised. Thesis invalidation: daily cash close back above the 5-session swing high 7552.40 (6 Jul), 28.56 pts beyond the stop and far outside the 0.15 x ATR14 = 11.84 minimum separation; the stop sits ahead of the invalidation. Holding period collides with three scheduled high-impact US releases on 2026-07-09: Initial Jobless Claims 15:30 broker (consensus 210.0, previous 215.0), Existing Home Sales 17:00 (consensus 4.02, previous 4.17) and the 30-Year Bond Auction 20:00 (previous 5.02). No US CPI is on the D calendar.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-08.csv,2026-07-08 23:45:00
2026-07-09_Trade_2,2026-07-09,SP500_Daily_Report_09Jul2026.md,"Trade 2 - Pivot, TRANSITION branch, downside breakout side only (SHORT sell stop below daily P)",Trade 2,SHORT,STOP,"SELL STOP at 7460.05 - 10% of the way from daily P 7462.60 toward daily S1 7437.10 - resting from the 09:00 broker (07:00 UK) anchor to the 23:00 broker cut-off; first touch fills. The trigger sits 18.55 pts BELOW the D-1 reference close 7478.60, the correct side for a sell stop.",09:00,7460.05,7495.8,7437.1,7416.35,7395.6,35.75,BE_0.2R_ON_TP2,TRACE,"3 equal units. Unit 1 exits TP1 = daily S1 7437.10 (-22.95 pts from entry). Unit 2 exits TP2 = daily S1.5 7416.35 (-43.70 pts); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7467.20 (+7.15 pts). Unit 3 traces to TP3 = daily S2 7395.60 (-64.45 pts). Stop 7495.80 is +35.75 pts from entry (R = 0.45 x ATR14 78.94; below 1.00 so no wide-stop flag). Thesis invalidation: daily cash close back through the daily pivot P 7462.60, 33.20 pts inside the stop - documented per the pivot-branch rule even though the stop is wider, and separated from the stop by far more than 0.15 x ATR14 = 11.84. Holding period collides with three scheduled high-impact US releases on 2026-07-09: Initial Jobless Claims 15:30 broker, Existing Home Sales 17:00 and the 30-Year Bond Auction 20:00.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-08.csv,2026-07-08 23:45:00
2026-07-09_Trade_3C,2026-07-09,SP500_Daily_Report_09Jul2026.md,Trade 3C - Momentum-Breakout (25-day range) - SUPPRESSED,Trade 3C,n/a,CONDITIONAL,SUPPRESSED - no confirmed 25-day range break on the D-1 close; the breakout entry never arms and no order is placed,09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: no confirmed break in a TRANSITION regime. Value that fired it: the D-1 cash close 7478.60 of 2026-07-08 against the 25-day boundaries 7604.30 (2026-06-04) and 7243.10 (2026-06-09), with a required 0.25 x ATR14 = 19.74 break buffer - a close above 7624.04 or below 7223.37 was needed, and the close sits 125.70 below the upper boundary and 235.50 above the lower.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-08.csv,2026-07-08 23:45:00
2026-07-10_Trade_1,2026-07-10,SP500_M1_v2_1_Report_10-Jul-2026.md,Trade 1 - Daily Directional (LONG),Trade 1,LONG,MARKET,"Market at the daily-open anchor 09:00 broker (07:00 UK) on Fri 10 Jul 2026; fill level is the D-1 reference close 7,542.80 (signed gap to the reference close = 0.00).",09:00,7542.8,7480.22,7605.38,7667.96,7791.26,62.58,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7,605.38 (+1R). Unit 2 exits at TP2 7,667.96 (+2R); on that fill Unit 3 stop moves to entry + 0.2R = 7,555.32. Unit 3 (runner) is time-stopped at the 10 Jul cash close or price-stopped at 3 x ATR14 from entry (7,791.26), whichever triggers first. R = 62.58 pts = 0.76 x ATR14 (82.82) - the 'wide stop' flag does NOT fire; 2R = 125.16 pts < 3 x ATR14 = 248.46, so the 'TP2 ambitious for a daily horizon' flag does NOT fire. Thesis invalidation, separate from the stop: a daily close below daily pivot S2 7,459.07, which sits 21.15 pts (0.26 x ATR14) beyond the stop - stop ahead of invalidation. Deeper structural invalidation is a daily close below the 5-day swing low 7,421.10. Confluence at entry (strong): 5-day swing high 7,552.40 is 9.60 pts (0.12 x ATR14) above, round number 7,550 is 7.20 pts (0.09 x ATR14) above. Confluence at stop (strong): daily pivot midpoint S1.5 7,480.00 sits 0.22 pts away. Confluence at TP1: round number 7,600 (5.38 pts). No confluence at TP2 or TP3. Holding-period collision: the forward calendar for 10 Jul carries no top-tier US macro print; the report flags Delta Air Lines Q2 earnings before the cash open as the one scheduled catalyst inside the holding period - size accordingly.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-09.csv,2026-07-09 23:45:00
2026-07-10_Trade_2,2026-07-10,SP500_M1_v2_1_Report_10-Jul-2026.md,Trade 2 - Pivot (regime-aware),Trade 2,n/a,CONDITIONAL,"SUPPRESSED - no order is placed. Re-evaluated in the corroboration correction pass. The daily pivot tier is recomputed from the broker price series and carries the flag CORROBORATED by construction, so the pivot-corroboration gate no longer suppresses this card. The TRANSITION breakout-side geometry was then built in full and fails the static R band: R = 22.77 pts = 0.27 x ATR14 against a floor of 0.3 x ATR14 = 24.85. The branch fixes both entry and stop by formula, so there is no free parameter with which to rebuild the card to a compliant R. No arming price is offered in any level field.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no tranching, no management.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-09.csv,2026-07-09 23:45:00
2026-07-10_Trade_3C,2026-07-10,SP500_M1_v2_1_Report_10-Jul-2026.md,Trade 3C - Momentum-Breakout,Trade 3C,n/a,CONDITIONAL,"SUPPRESSED - not yet eligible, no order is placed. The single arming condition is carried as commentary only: a daily close at or above 7,604.11 (upside) or at or below 7,222.39 (downside). It is deliberately NOT written into any level field.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no tranching, no management. No stop or target ladder is derived for an ineligible card.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-09.csv,2026-07-09 23:45:00
2026-07-13_Trade_1,2026-07-13,SP500_Report_13Jul2026.md,Trade 1 - Daily Directional (LONG),Trade 1,LONG,MARKET,"Market at the daily-open anchor 09:00 broker (07:00 UK) on Mon 13 Jul 2026; fill level is the D-1 reference close 7,574.20 from the Fri 10 Jul 2026 cash session.",09:00,7574.2,7505.95,7642.45,7710.7,7823.18,68.25,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7,642.45 (+68.25 pts, +1R). Unit 2 exits at TP2 7,710.70 (+136.50 pts, +2R); on that fill Unit 3 stop moves to entry + 0.2R = 7,587.85. Unit 3 (runner) is time-stopped at the 13 Jul session close or price-stopped at 3 x ATR14 from entry (7,823.18, +248.98 pts), whichever triggers first. Stop 7,505.95 is 68.25 pts below entry. R = 68.25 pts = 0.82 x ATR14 (ATR14 = 82.99, 14 sessions ending 10 Jul, cash-session bars 16:30-23:00 broker) - no 'wide stop' flag; 2R = 136.50 pts < 3 x ATR14 = 248.98, so no 'TP2 ambitious' flag. Thesis invalidation (separate from the stop): a daily close back below the D-1 daily pivot 7,553.10; the stop lies 47.15 pts beyond that level. Pivot levels cited are single-source indicative for their prior-period high/low.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-12.csv,2026-07-10 23:45:00
2026-07-13_Trade_2,2026-07-13,SP500_Report_13Jul2026.md,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,CONDITIONAL,"SUPPRESSED - no order is placed and no ladder is offered. The pivot-corroboration gate the prior evaluation relied on has been withdrawn: the daily and weekly tiers are recomputed here from the broker execution price series and carry the flag CORROBORATED. The card is still not armed, on a different and independent ground: in a TRANSITION regime Trade 2 is permitted only on the breakout side identified by Trade 3C, and 3C is not eligible at D-1 (no confirmed daily close beyond the 25-session boundary by 0.25 x ATR14), so there is no breakout side for this card to take and no entry beyond the boundary that the branch geometry can place. The arming condition below is commentary, not an order.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no tranching, no management.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-12.csv,2026-07-10 23:45:00
